Area Name,Availability of separate kitchen ,Fire-wood,Crop residue,Cowdung cake,"Coal,Lignite,Charcoal",Kerosene,LPG/PNG,Electricity,Biogas,Any other,No cooking,Total number of households,,,,,
Agra (M Corp.),Cooking outside house:,854,115,383,51,30,516,3,11,10,0,1973,,,,,
Agra (M Corp.),Has Kitchen,212,92,115,24,16,272,3,0,3,0,737,,,,,
Agra (M Corp.),Does not have kitchen,642,23,268,27,14,244,0,11,7,0,1236,,,,,
Agra (M Corp.),No Cooking,0,0,0,0,0,0,0,0,0,156,156,,,,,
Tundla (NPP),Total,106,15,61,2,4,122,0,0,0,1,311,,,,,
Tundla (NPP),Cooking inside house:,106,11,61,2,4,122,0,0,0,0,306,,,,,
Tundla (NPP),Has Kitchen,3,0,3,0,0,97,0,0,0,0,103,,,,,
Tundla (NPP),Does not have kitchen,103,11,58,2,4,25,0,0,0,0,203,,,,,
Tundla (NPP),Cooking outside house:,0,4,0,0,0,0,0,0,0,0,4,,,,,
Tundla (NPP),Has Kitchen,0,4,0,0,0,0,0,0,0,0,4,,,,,
Tundla (NPP),Does not have kitchen,0,0,0,0,0,0,0,0,0,0,0,,,,,
Tundla (NPP),No Cooking,0,0,0,0,0,0,0,0,0,1,1,,,,,
Firozabad (NPP),Total,3772,407,222,142,98,6716,5,4,164,13,11543,,,,,
Firozabad (NPP),Cooking inside house:,3656,377,208,140,97,6638,5,4,160,0,11285,,,,,
Firozabad (NPP),Has Kitchen,1180,121,60,35,57,4504,2,1,67,0,6027,,,,,
Firozabad (NPP),Does not have kitchen,2476,256,148,105,40,2134,3,3,93,0,5258,,,,,
Firozabad (NPP),Cooking outside house:,116,30,14,2,1,78,0,0,4,0,245,,,,,
Firozabad (NPP),Has Kitchen,31,21,9,1,0,34,0,0,0,0,96,,,,,
Firozabad (NPP),Does not have kitchen,85,9,5,1,1,44,0,0,4,0,149,,,,,
Firozabad (NPP),No Cooking,0,0,0,0,0,0,0,0,0,13,13,,,,,
Shikohabad (NPP),Total,2436,181,296,40,54,3609,3,9,6,7,6641,,,,,
Shikohabad (NPP),Cooking inside house:,2084,143,283,35,48,3506,2,9,6,0,6116,,,,,
Shikohabad (NPP),Has Kitchen,557,69,45,3,15,3005,2,8,1,0,3705,,,,,
Shikohabad (NPP),Does not have kitchen,1527,74,238,32,33,501,0,1,5,0,2411,,,,,
Shikohabad (NPP),Cooking outside house:,352,38,13,5,6,103,1,0,0,0,518,,,,,
Shikohabad (NPP),Has Kitchen,32,10,3,0,0,69,0,0,0,0,114,,,,,
Shikohabad (NPP),Does not have kitchen,320,28,10,5,6,34,1,0,0,0,404,,,,,
Shikohabad (NPP),No Cooking,0,0,0,0,0,0,0,0,0,7,7,,,,,
Sirsaganj (NPP + OG),Total,820,28,33,15,19,1787,0,0,0,4,2706,,,,,
Sirsaganj (NPP + OG),Cooking inside house:,777,25,33,15,19,1780,0,0,0,0,2649,,,,,
Sirsaganj (NPP + OG),Has Kitchen,268,3,24,10,14,1610,0,0,0,0,1929,,,,,
Sirsaganj (NPP + OG),Does not have kitchen,509,22,9,5,5,170,0,0,0,0,720,,,,,
Sirsaganj (NPP + OG),Cooking outside house:,43,3,0,0,0,7,0,0,0,0,53,,,,,
Sirsaganj (NPP + OG),Has Kitchen,40,3,0,0,0,4,0,0,0,0,47,,,,,
Sirsaganj (NPP + OG),Does not have kitchen,3,0,0,0,0,3,0,0,0,0,6,,,,,
Sirsaganj (NPP + OG),No Cooking,0,0,0,0,0,0,0,0,0,4,4,,,,,
Gunnaur (NP),Total,704,25,25,1,0,184,0,0,0,1,940,,,,,
Gunnaur (NP),Cooking inside house:,700,25,25,1,0,184,0,0,0,0,935,,,,,
Gunnaur (NP),Has Kitchen,81,8,3,1,0,170,0,0,0,0,263,,,,,
Gunnaur (NP),Does not have kitchen,619,17,22,0,0,14,0,0,0,0,672,,,,,
Gunnaur (NP),Cooking outside house:,4,0,0,0,0,0,0,0,0,0,4,,,,,
Gunnaur (NP),Has Kitchen,2,0,0,0,0,0,0,0,0,0,2,,,,,
Gunnaur (NP),Does not have kitchen,2,0,0,0,0,0,0,0,0,0,2,,,,,
Gunnaur (NP),No Cooking,0,0,0,0,0,0,0,0,0,1,1,,,,,
Budaun (NPP),Total,1101,83,172,1,100,1161,0,2,0,10,2630,,,,,
Budaun (NPP),Cooking inside house:,1087,79,170,1,95,1155,0,2,0,0,2589,,,,,
Budaun (NPP),Has Kitchen,232,45,33,1,59,913,0,2,0,0,1285,,,,,
Budaun (NPP),Does not have kitchen,855,34,137,0,36,242,0,0,0,0,1304,,,,,
Budaun (NPP),Cooking outside house:,14,4,2,0,5,6,0,0,0,0,31,,,,,
Budaun (NPP),Has Kitchen,12,4,2,0,2,3,0,0,0,0,23,,,,,
Budaun (NPP),Does not have kitchen,2,0,0,0,3,3,0,0,0,0,8,,,,,
Budaun (NPP),No Cooking,0,0,0,0,0,0,0,0,0,10,10,,,,,
Shishgarh (NP),Total,590,42,75,0,0,49,0,0,0,0,756,,,,,
Shishgarh (NP),Cooking inside house:,586,42,75,0,0,49,0,0,0,0,752,,,,,
Shishgarh (NP),Has Kitchen,275,10,8,0,0,45,0,0,0,0,338,,,,,
Shishgarh (NP),Does not have kitchen,311,32,67,0,0,4,0,0,0,0,414,,,,,
Shishgarh (NP),Cooking outside house:,4,0,0,0,0,0,0,0,0,0,4,,,,,
Shishgarh (NP),Has Kitchen,3,0,0,0,0,0,0,0,0,0,3,,,,,
Shishgarh (NP),Does not have kitchen,1,0,0,0,0,0,0,0,0,0,1,,,,,
Shishgarh (NP),No Cooking,0,0,0,0,0,0,0,0,0,0,0,,,,,
Fatehganj Pashchimi (NP),Total,111,11,29,0,0,120,0,0,0,0,271,,,,,
Fatehganj Pashchimi (NP),Cooking inside house:,53,11,29,0,0,111,0,0,0,0,204,,,,,
Fatehganj Pashchimi (NP),Has Kitchen,21,5,1,0,0,70,0,0,0,0,97,,,,,
Fatehganj Pashchimi (NP),Does not have kitchen,32,6,28,0,0,41,0,0,0,0,107,,,,,
Fatehganj Pashchimi (NP),Cooking outside house:,58,0,0,0,0,9,0,0,0,0,67,,,,,
Fatehganj Pashchimi (NP),Has Kitchen,0,0,0,0,0,0,0,0,0,0,0,,,,,
Fatehganj Pashchimi (NP),Does not have kitchen,58,0,0,0,0,9,0,0,0,0,67,,,,,
Fatehganj Pashchimi (NP),No Cooking,0,0,0,0,0,0,0,0,0,0,0,,,,,
Bisharatganj (NP),Total,164,19,202,0,0,50,0,0,0,0,435,,,,,
Bisharatganj (NP),Cooking inside house:,162,16,202,0,0,50,0,0,0,0,430,,,,,
Bisharatganj (NP),Has Kitchen,55,5,32,0,0,43,0,0,0,0,135,,,,,
Bisharatganj (NP),Does not have kitchen,107,11,170,0,0,7,0,0,0,0,295,,,,,
Bisharatganj (NP),Cooking outside house:,2,3,0,0,0,0,0,0,0,0,5,,,,,
Bisharatganj (NP),Has Kitchen,2,3,0,0,0,0,0,0,0,0,5,,,,,
Bisharatganj (NP),Does not have kitchen,0,0,0,0,0,0,0,0,0,0,0,,,,,
Bisharatganj (NP),No Cooking,0,0,0,0,0,0,0,0,0,0,0,,,,,
Sirauli (NP),Total,342,139,58,0,0,126,0,0,0,2,667,,,,,
Sirauli (NP),Cooking inside house:,283,121,57,0,0,114,0,0,0,0,575,,,,,
Sirauli (NP),Has Kitchen,90,6,16,0,0,102,0,0,0,0,214,,,,,
Sirauli (NP),Does not have kitchen,193,115,41,0,0,12,0,0,0,0,361,,,,,
Sirauli (NP),Cooking outside house:,59,18,1,0,0,12,0,0,0,0,90,,,,,
Sirauli (NP),Has Kitchen,59,18,1,0,0,12,0,0,0,0,90,,,,,
Sirauli (NP),Does not have kitchen,0,0,0,0,0,0,0,0,0,0,0,,,,,
Sirauli (NP),No Cooking,0,0,0,0,0,0,0,0,0,2,2,,,,,
Bareilly (M Corp. + OG),Total,7367,804,1951,47,358,15256,5,19,50,44,25901,,,,,
Bareilly (M Corp. + OG),Cooking inside house:,7117,760,1887,47,347,15153,5,18,49,0,25383,,,,,
Bareilly (M Corp. + OG),Has Kitchen,2578,345,482,19,251,12418,2,13,12,0,16120,,,,,
Bareilly (M Corp. + OG),Does not have kitchen,4539,415,1405,28,96,2735,3,5,37,0,9263,,,,,
Bareilly (M Corp. + OG),Cooking outside house:,250,44,64,0,11,103,0,1,1,0,474,,,,,
Bareilly (M Corp. + OG),Has Kitchen,97,29,40,0,3,73,0,0,1,0,243,,,,,
Bareilly (M Corp. + OG),Does not have kitchen,153,15,24,0,8,30,0,1,0,0,231,,,,,
Bareilly (M Corp. + OG),No Cooking,0,0,0,0,0,0,0,0,0,44,44,,,,,
Rithora (NP),Total,155,2,91,0,0,48,0,0,0,0,296,,,,,
Rithora (NP),Cooking inside house:,50,2,89,0,0,45,0,0,0,0,186,,,,,
Rithora (NP),Has Kitchen,12,1,6,0,0,24,0,0,0,0,43,,,,,
Rithora (NP),Does not have kitchen,38,1,83,0,0,21,0,0,0,0,143,,,,,
Rithora (NP),Cooking outside house:,105,0,2,0,0,3,0,0,0,0,110,,,,,
Rithora (NP),Has Kitchen,10,0,2,0,0,3,0,0,0,0,15,,,,,
Rithora (NP),Does not have kitchen,95,0,0,0,0,0,0,0,0,0,95,,,,,
Rithora (NP),No Cooking,0,0,0,0,0,0,0,0,0,0,0,,,,,
Nawabganj (NPP),Total,653,70,6,1,1,325,0,1,0,3,1060,,,,,
Nawabganj (NPP),Cooking inside house:,639,69,5,0,1,325,0,1,0,0,1040,,,,,
Nawabganj (NPP),Has Kitchen,81,13,1,0,1,215,0,0,0,0,311,,,,,
Nawabganj (NPP),Does not have kitchen,558,56,4,0,0,110,0,1,0,0,729,,,,,
Nawabganj (NPP),Cooking outside house:,14,1,1,1,0,0,0,0,0,0,17,,,,,
Nawabganj (NPP),Has Kitchen,5,1,1,1,0,0,0,0,0,0,8,,,,,
Nawabganj (NPP),Does not have kitchen,9,0,0,0,0,0,0,0,0,0,9,,,,,
Nawabganj (NPP),No Cooking,0,0,0,0,0,0,0,0,0,3,3,,,,,
Faridpur (NPP),Total,581,50,169,0,7,241,0,2,0,3,1053,,,,,
Faridpur (NPP),Cooking inside house:,573,47,159,0,7,241,0,2,0,0,1029,,,,,
Faridpur (NPP),Has Kitchen,41,19,21,0,0,181,0,1,0,0,263,,,,,
Faridpur (NPP),Does not have kitchen,532,28,138,0,7,60,0,1,0,0,766,,,,,
Faridpur (NPP),Cooking outside house:,8,3,10,0,0,0,0,0,0,0,21,,,,,
Faridpur (NPP),Has Kitchen,6,3,0,0,0,0,0,0,0,0,9,,,,,
Faridpur (NPP),Does not have kitchen,2,0,10,0,0,0,0,0,0,0,12,,,,,
Faridpur (NPP),No Cooking,0,0,0,0,0,0,0,0,0,3,3,,,,,
Pilibhit (NPP),Total,585,34,142,1,35,506,0,1,0,1,1305,,,,,
Pilibhit (NPP),Cooking inside house:,579,31,136,1,35,506,0,1,0,0,1289,,,,,
Pilibhit (NPP),Has Kitchen,165,22,27,0,26,407,0,1,0,0,648,,,,,
Pilibhit (NPP),Does not have kitchen,414,9,109,1,9,99,0,0,0,0,641,,,,,
Pilibhit (NPP),Cooking outside house:,6,3,6,0,0,0,0,0,0,0,15,,,,,
Pilibhit (NPP),Has Kitchen,0,3,6,0,0,0,0,0,0,0,9,,,,,
Pilibhit (NPP),Does not have kitchen,6,0,0,0,0,0,0,0,0,0,6,,,,,
Pilibhit (NPP),No Cooking,0,0,0,0,0,0,0,0,0,1,1,,,,,
Barkhera (NP),Total,274,35,77,0,2,47,0,0,0,5,440,,,,,
Barkhera (NP),Cooking inside house:,267,29,69,0,2,47,0,0,0,0,414,,,,,
Barkhera (NP),Has Kitchen,60,16,15,0,0,33,0,0,0,0,124,,,,,
Barkhera (NP),Does not have kitchen,207,13,54,0,2,14,0,0,0,0,290,,,,,
Barkhera (NP),Cooking outside house:,7,6,8,0,0,0,0,0,0,0,21,,,,,
Barkhera (NP),Has Kitchen,7,6,8,0,0,0,0,0,0,0,21,,,,,
Barkhera (NP),Does not have kitchen,0,0,0,0,0,0,0,0,0,0,0,,,,,
Barkhera (NP),No Cooking,0,0,0,0,0,0,0,0,0,5,5,,,,,
Bisalpur (NPP),Total,323,7,68,0,2,449,0,1,0,0,850,,,,,
Bisalpur (NPP),Cooking inside house:,323,7,68,0,2,448,0,1,0,0,849,,,,,
Bisalpur (NPP),Has Kitchen,73,5,9,0,1,369,0,1,0,0,458,,,,,
Bisalpur (NPP),Does not have kitchen,250,2,59,0,1,79,0,0,0,0,391,,,,,
Bisalpur (NPP),Cooking outside house:,0,0,0,0,0,1,0,0,0,0,1,,,,,
Bisalpur (NPP),Has Kitchen,0,0,0,0,0,1,0,0,0,0,1,,,,,
Bisalpur (NPP),Does not have kitchen,0,0,0,0,0,0,0,0,0,0,0,,,,,
Bisalpur (NPP),No Cooking,0,0,0,0,0,0,0,0,0,0,0,,,,,
Bilsanda (NP),Total,343,24,0,0,0,243,1,1,0,1,613,,,,,
Bilsanda (NP),Cooking inside house:,337,24,0,0,0,243,1,1,0,0,606,,,,,
Bilsanda (NP),Has Kitchen,96,2,0,0,0,223,1,0,0,0,322,,,,,
Bilsanda (NP),Does not have kitchen,241,22,0,0,0,20,0,1,0,0,284,,,,,
Bilsanda (NP),Cooking outside house:,6,0,0,0,0,0,0,0,0,0,6,,,,,
Bilsanda (NP),Has Kitchen,1,0,0,0,0,0,0,0,0,0,1,,,,,
Bilsanda (NP),Does not have kitchen,5,0,0,0,0,0,0,0,0,0,5,,,,,
Bilsanda (NP),No Cooking,0,0,0,0,0,0,0,0,0,1,1,,,,,
Khutar (NP),Total,518,9,1,0,1,110,1,1,1,1,643,,,,,
Khutar (NP),Cooking inside house:,485,9,1,0,1,110,1,1,1,0,609,,,,,
Khutar (NP),Has Kitchen,53,7,0,0,0,78,0,1,1,0,140,,,,,
Khutar (NP),Does not have kitchen,432,2,1,0,1,32,1,0,0,0,469,,,,,
Khutar (NP),Cooking outside house:,33,0,0,0,0,0,0,0,0,0,33,,,,,
Khutar (NP),Has Kitchen,2,0,0,0,0,0,0,0,0,0,2,,,,,
Khutar (NP),Does not have kitchen,31,0,0,0,0,0,0,0,0,0,31,,,,,
Khutar (NP),No Cooking,0,0,0,0,0,0,0,0,0,1,1,,,,,
Powayan (NP),Total,48,1,0,0,0,12,0,0,0,0,61,,,,,
Powayan (NP),Cooking inside house:,48,0,0,0,0,12,0,0,0,0,60,,,,,
Powayan (NP),Has Kitchen,0,0,0,0,0,6,0,0,0,0,6,,,,,
Powayan (NP),Does not have kitchen,48,0,0,0,0,6,0,0,0,0,54,,,,,
Powayan (NP),Cooking outside house:,0,1,0,0,0,0,0,0,0,0,1,,,,,
Powayan (NP),Has Kitchen,0,1,0,0,0,0,0,0,0,0,1,,,,,
Powayan (NP),Does not have kitchen,0,0,0,0,0,0,0,0,0,0,0,,,,,
Powayan (NP),No Cooking,0,0,0,0,0,0,0,0,0,0,0,,,,,
Khudaganj (NP),Total,130,1,49,0,1,40,0,1,0,0,222,,,,,
Khudaganj (NP),Cooking inside house:,130,1,49,0,1,38,0,1,0,0,220,,,,,
Khudaganj (NP),Has Kitchen,4,1,4,0,1,16,0,0,0,0,26,,,,,
Khudaganj (NP),Does not have kitchen,126,0,45,0,0,22,0,1,0,0,194,,,,,
Khudaganj (NP),Cooking outside house:,0,0,0,0,0,2,0,0,0,0,2,,,,,
Khudaganj (NP),Has Kitchen,0,0,0,0,0,2,0,0,0,0,2,,,,,
Khudaganj (NP),Does not have kitchen,0,0,0,0,0,0,0,0,0,0,0,,,,,
Khudaganj (NP),No Cooking,0,0,0,0,0,0,0,0,0,0,0,,,,,
Katra (NP),Total,1323,28,45,0,0,381,1,0,0,4,1782,,,,,
Katra (NP),Cooking inside house:,1242,27,45,0,0,378,1,0,0,0,1693,,,,,
Katra (NP),Has Kitchen,126,2,3,0,0,219,0,0,0,0,350,,,,,
Katra (NP),Does not have kitchen,1116,25,42,0,0,159,1,0,0,0,1343,,,,,
Katra (NP),Cooking outside house:,81,1,0,0,0,3,0,0,0,0,85,,,,,
Katra (NP),Has Kitchen,10,1,0,0,0,1,0,0,0,0,12,,,,,
Katra (NP),Does not have kitchen,71,0,0,0,0,2,0,0,0,0,73,,,,,
Katra (NP),No Cooking,0,0,0,0,0,0,0,0,0,4,4,,,,,
Railway Settlement Roza (NP),Total,11,0,0,0,0,153,0,0,0,0,164,,,,,
Railway Settlement Roza (NP),Cooking inside house:,11,0,0,0,0,153,0,0,0,0,164,,,,,
Railway Settlement Roza (NP),Has Kitchen,4,0,0,0,0,134,0,0,0,0,138,,,,,
Railway Settlement Roza (NP),Does not have kitchen,7,0,0,0,0,19,0,0,0,0,26,,,,,
Railway Settlement Roza (NP),Cooking outside house:,0,0,0,0,0,0,0,0,0,0,0,,,,,
Railway Settlement Roza (NP),Has Kitchen,0,0,0,0,0,0,0,0,0,0,0,,,,,
Railway Settlement Roza (NP),Does not have kitchen,0,0,0,0,0,0,0,0,0,0,0,,,,,
Railway Settlement Roza (NP),No Cooking,0,0,0,0,0,0,0,0,0,0,0,,,,,
Shahjahanpur (NPP),Total,1593,170,1249,2,45,2042,7,7,4,12,5131,,,,,
Shahjahanpur (NPP),Cooking inside house:,1489,108,1189,2,43,2008,7,7,4,0,4857,,,,,
Shahjahanpur (NPP),Has Kitchen,378,55,88,0,22,1576,3,3,0,0,2125,,,,,
Shahjahanpur (NPP),Does not have kitchen,1111,53,1101,2,21,432,4,4,4,0,2732,,,,,
Shahjahanpur (NPP),Cooking outside house:,104,62,60,0,2,34,0,0,0,0,262,,,,,
Shahjahanpur (NPP),Has Kitchen,88,62,13,0,2,29,0,0,0,0,194,,,,,
Shahjahanpur (NPP),Does not have kitchen,16,0,47,0,0,5,0,0,0,0,68,,,,,
Shahjahanpur (NPP),No Cooking,0,0,0,0,0,0,0,0,0,12,12,,,,,
Kanth (NP),Total,115,51,16,0,0,4,0,0,0,1,187,,,,,
Kanth (NP),Cooking inside house:,113,46,10,0,0,4,0,0,0,0,173,,,,,
Kanth (NP),Has Kitchen,11,2,3,0,0,4,0,0,0,0,20,,,,,
Kanth (NP),Does not have kitchen,102,44,7,0,0,0,0,0,0,0,153,,,,,
Kanth (NP),Cooking outside house:,2,5,6,0,0,0,0,0,0,0,13,,,,,
Kanth (NP),Has Kitchen,2,5,6,0,0,0,0,0,0,0,13,,,,,
Kanth (NP),Does not have kitchen,0,0,0,0,0,0,0,0,0,0,0,,,,,
Kanth (NP),No Cooking,0,0,0,0,0,0,0,0,0,1,1,,,,,
Jalalabad (NPP),Total,651,25,27,0,3,860,0,0,0,7,1573,,,,,
Jalalabad (NPP),Cooking inside house:,630,25,20,0,3,851,0,0,0,0,1529,,,,,
Jalalabad (NPP),Has Kitchen,88,13,5,0,2,524,0,0,0,0,632,,,,,
Jalalabad (NPP),Does not have kitchen,542,12,15,0,1,327,0,0,0,0,897,,,,,
Jalalabad (NPP),Cooking outside house:,21,0,7,0,0,9,0,0,0,0,37,,,,,
Jalalabad (NPP),Has Kitchen,18,0,7,0,0,8,0,0,0,0,33,,,,,
Jalalabad (NPP),Does not have kitchen,3,0,0,0,0,1,0,0,0,0,4,,,,,
Jalalabad (NPP),No Cooking,0,0,0,0,0,0,0,0,0,7,7,,,,,
Allahganj (NP),Total,125,4,0,0,0,27,0,0,0,1,157,,,,,
Allahganj (NP),Cooking inside house:,125,4,0,0,0,27,0,0,0,0,156,,,,,
Allahganj (NP),Has Kitchen,12,0,0,0,0,19,0,0,0,0,31,,,,,
Allahganj (NP),Does not have kitchen,113,4,0,0,0,8,0,0,0,0,125,,,,,
Allahganj (NP),Cooking outside house:,0,0,0,0,0,0,0,0,0,0,0,,,,,
Allahganj (NP),Has Kitchen,0,0,0,0,0,0,0,0,0,0,0,,,,,
Allahganj (NP),Does not have kitchen,0,0,0,0,0,0,0,0,0,0,0,,,,,
Allahganj (NP),No Cooking,0,0,0,0,0,0,0,0,0,1,1,,,,,
Singahi Bhiraura (NP),Total,569,29,0,0,0,85,3,2,1,1,690,,,,,
Singahi Bhiraura (NP),Cooking inside house:,569,27,0,0,0,85,3,2,1,0,687,,,,,
Singahi Bhiraura (NP),Has Kitchen,39,5,0,0,0,59,0,0,1,0,104,,,,,
Singahi Bhiraura (NP),Does not have kitchen,530,22,0,0,0,26,3,2,0,0,583,,,,,
Singahi Bhiraura (NP),Cooking outside house:,0,2,0,0,0,0,0,0,0,0,2,,,,,
Singahi Bhiraura (NP),Has Kitchen,0,2,0,0,0,0,0,0,0,0,2,,,,,
Singahi Bhiraura (NP),Does not have kitchen,0,0,0,0,0,0,0,0,0,0,0,,,,,
Singahi Bhiraura (NP),No Cooking,0,0,0,0,0,0,0,0,0,1,1,,,,,
Paliya Kalan (NPP),Total,789,24,19,1,1,434,0,1,0,3,1272,,,,,
Paliya Kalan (NPP),Cooking inside house:,694,24,19,1,1,432,0,1,0,0,1172,,,,,
Paliya Kalan (NPP),Has Kitchen,254,15,2,1,1,389,0,0,0,0,662,,,,,
Paliya Kalan (NPP),Does not have kitchen,440,9,17,0,0,43,0,1,0,0,510,,,,,
Paliya Kalan (NPP),Cooking outside house:,95,0,0,0,0,2,0,0,0,0,97,,,,,
Paliya Kalan (NPP),Has Kitchen,49,0,0,0,0,2,0,0,0,0,51,,,,,
Paliya Kalan (NPP),Does not have kitchen,46,0,0,0,0,0,0,0,0,0,46,,,,,
Paliya Kalan (NPP),No Cooking,0,0,0,0,0,0,0,0,0,3,3,,,,,
Mailani (NP),Total,234,63,2,0,0,72,0,0,0,0,371,,,,,
Mailani (NP),Cooking inside house:,233,63,0,0,0,72,0,0,0,0,368,,,,,
Mailani (NP),Has Kitchen,62,54,0,0,0,62,0,0,0,0,178,,,,,
Mailani (NP),Does not have kitchen,171,9,0,0,0,10,0,0,0,0,190,,,,,
Mailani (NP),Cooking outside house:,1,0,2,0,0,0,0,0,0,0,3,,,,,
Mailani (NP),Has Kitchen,1,0,2,0,0,0,0,0,0,0,3,,,,,
Mailani (NP),Does not have kitchen,0,0,0,0,0,0,0,0,0,0,0,,,,,
Mailani (NP),No Cooking,0,0,0,0,0,0,0,0,0,0,0,,,,,
Gola Gokaran Nath (NPP),Total,602,58,6,1,10,1194,0,0,0,2,1873,,,,,
Gola Gokaran Nath (NPP),Cooking inside house:,586,57,6,1,10,1189,0,0,0,0,1849,,,,,
Gola Gokaran Nath (NPP),Has Kitchen,182,16,3,0,5,989,0,0,0,0,1195,,,,,
Gola Gokaran Nath (NPP),Does not have kitchen,404,41,3,1,5,200,0,0,0,0,654,,,,,
Gola Gokaran Nath (NPP),Cooking outside house:,16,1,0,0,0,5,0,0,0,0,22,,,,,
Gola Gokaran Nath (NPP),Has Kitchen,10,1,0,0,0,2,0,0,0,0,13,,,,,
Gola Gokaran Nath (NPP),Does not have kitchen,6,0,0,0,0,3,0,0,0,0,9,,,,,
Gola Gokaran Nath (NPP),No Cooking,0,0,0,0,0,0,0,0,0,2,2,,,,,
Mohammadi (NPP),Total,501,24,1,1,1,146,0,0,0,3,677,,,,,
Mohammadi (NPP),Cooking inside house:,500,23,1,1,1,145,0,0,0,0,671,,,,,
Mohammadi (NPP),Has Kitchen,111,13,0,0,1,77,0,0,0,0,202,,,,,
Mohammadi (NPP),Does not have kitchen,389,10,1,1,0,68,0,0,0,0,469,,,,,
Mohammadi (NPP),Cooking outside house:,1,1,0,0,0,1,0,0,0,0,3,,,,,
Mohammadi (NPP),Has Kitchen,1,1,0,0,0,1,0,0,0,0,3,,,,,
Mohammadi (NPP),Does not have kitchen,0,0,0,0,0,0,0,0,0,0,0,,,,,
Mohammadi (NPP),No Cooking,0,0,0,0,0,0,0,0,0,3,3,,,,,
Barwar (NP),Total,56,3,4,0,0,0,0,0,0,0,63,,,,,
Barwar (NP),Cooking inside house:,21,3,4,0,0,0,0,0,0,0,28,,,,,
Barwar (NP),Has Kitchen,0,0,0,0,0,0,0,0,0,0,0,,,,,
Barwar (NP),Does not have kitchen,21,3,4,0,0,0,0,0,0,0,28,,,,,
Barwar (NP),Cooking outside house:,35,0,0,0,0,0,0,0,0,0,35,,,,,
Barwar (NP),Has Kitchen,0,0,0,0,0,0,0,0,0,0,0,,,,,
Barwar (NP),Does not have kitchen,35,0,0,0,0,0,0,0,0,0,35,,,,,
Barwar (NP),No Cooking,0,0,0,0,0,0,0,0,0,0,0,,,,,
Lakhimpur (NPP),Total,1317,105,6,10,44,1673,1,5,2,16,3179,,,,,
Lakhimpur (NPP),Cooking inside house:,1306,92,6,10,44,1670,1,5,2,0,3136,,,,,
Lakhimpur (NPP),Has Kitchen,187,50,2,2,27,1409,0,3,0,0,1680,,,,,
Lakhimpur (NPP),Does not have kitchen,1119,42,4,8,17,261,1,2,2,0,1456,,,,,
Lakhimpur (NPP),Cooking outside house:,11,13,0,0,0,3,0,0,0,0,27,,,,,
Lakhimpur (NPP),Has Kitchen,4,12,0,0,0,1,0,0,0,0,17,,,,,
Lakhimpur (NPP),Does not have kitchen,7,1,0,0,0,2,0,0,0,0,10,,,,,
Lakhimpur (NPP),No Cooking,0,0,0,0,0,0,0,0,0,16,16,,,,,
